0	C
1	A
2	A
3	?
4	C
5	A
6	D
7	D
8	A
9	A
10	C
11	B
12	B
13	B
14	E
15	A
16	A
17	A
18	C
19	E
20	D
21	F
22	B
23	B
24	A
25	C
26	A
27	A
28	F
29	B
30	B
31	A
32	B
33	A
34	B
35	A
36	A
37	C
38	A
39	A
40	A
41	B
42	C
43	A
44	A
45	D
46	C
47	A
48	D
49	D
50	A
51	A
52	C
53	A
54	B
55	B
56	E
57	A
58	A
59	E
60	D
61	F
62	B
63	B
64	A
65	C
66	A
67	B
68	B
69	B
70	A
71	B
72	A
73	A
74	B
75	A
76	A
77	D
78	C
79	A
80	D
81	D
82	A
83	A
84	C
85	A
86	B
87	B
88	E
89	A
90	E
91	D
92	F
93	B
94	A
95	B
96	B
97	A
98	B
99	A
100	C
101	A
102	A
103	D
104	C
105	A
106	D
107	A
108	A
109	C
110	B
111	B
112	B
113	E
114	A
115	E
116	F
117	B
118	A
119	B
120	B
121	A
122	B
123	C
124	A
125	A
126	D
127	C
128	A
129	D
130	A
131	A
132	C
133	A
134	B
135	B
136	?
137	B
138	A
139	C
140	A
141	A
142	D
143	C
144	A
145	D
146	A
147	A
148	C
149	A
150	B
151	B
152	A
153	B
154	A
155	A
156	D
157	A
158	D
159	A
160	A
161	C
162	A
163	B
164	G
165	A
166	A
167	A
168	D
169	A
170	C
171	A
172	B
173	D
174	A
175	A
176	A
177	D
178	A
179	C
180	A
181	B
182	B
183	A
184	A
185	A
186	D
187	A
188	C
189	B
190	B
191	A
192	A
193	A
194	A
195	C
196	B
197	C
198	A
199	A
200	A
201	A
202	C
203	B
204	G
205	A
206	A
207	A
208	A
209	C
210	B
211	D
212	A
213	A
214	A
215	B
216	G
217	A
218	A
219	B
220	C
221	A
222	A
223	B
224	C
225	A
226	A
227	B
228	C
229	A
230	A
231	B
232	C
233	A
234	A
235	B
236	A
237	A
238	G
239	A
240	A
241	C
242	A
243	A
244	G
245	A
246	A
247	G
248	A
249	C
250	A
251	G
252	A
253	G
254	A
255	G
256	A
257	G
258	A
259	G
260	A
261	B
262	A
263	G
264	A
265	G
266	A
267	B
268	D
269	D
270	G
271	G
272	B
273	C
274	D
275	B
276	B
277	G
278	B
279	G
280	B
281	C
282	C
283	D
284	C
285	C
286	C
287	G
288	D
289	D
290	D
291	D
292	G
293	D
294	C
295	E
296	G
297	B
298	C
299	G
300	D
301	E
302	B
303	C
304	B
305	G
306	B
307	G
308	B
309	G
310	G
