0	A
1	A
2	C
3	B
4	C
5	B
6	C
7	C
8	A
9	A
10	A
11	A
12	B
13	A
14	E
15	B
16	A
17	A
18	C
19	E
20	C
21	C
22	C
23	A
24	A
25	A
26	C
27	B
28	E
29	A
30	A
31	B
32	A
33	A
34	B
35	C
36	B
37	A
38	A
39	B
40	A
41	A
42	A
43	D
44	D
45	A
46	A
47	B
48	B
49	A
50	A
51	C
52	C
53	D
54	B
55	E
56	A
57	A
58	B
59	E
60	D
61	B
62	B
63	B
64	G
65	A
66	A
67	B
68	A
69	A
70	B
71	A
72	A
73	D
74	D
75	B
76	A
77	C
78	B
79	A
80	A
81	A
82	C
83	B
84	B
85	B
86	A
87	B
88	E
89	C
90	B
91	A
92	B
93	A
94	B
95	A
96	B
97	A
98	B
99	A
100	C
101	A
102	E
103	A
104	A
105	B
106	A
107	B
108	C
109	C
110	A
111	?
112	E
113	C
114	B
115	A
116	D
117	A
118	C
119	B
120	C
121	B
122	C
123	E
124	A
125	B
126	A
127	B
128	B
129	?
130	B
131	A
132	B
133	A
134	B
135	D
136	A
137	A
138	A
139	E
140	A
141	B
142	A
143	A
144	A
145	A
146	A
147	D
148	A
149	C
150	A
151	A
152	A
153	A
154	C
155	A
156	A
157	A
158	A
159	A
160	A
161	B
162	A
163	B
164	B
165	B
166	B
167	A
168	B
169	A
170	A
171	C
172	G
173	B
174	B
175	B
176	A
177	B
178	G
179	A
180	D
181	A
182	A
183	B
184	B
185	A
186	B
187	A
188	A
189	A
190	A
191	A
192	A
193	A
194	E
195	A
196	B
197	A
198	D
199	A
200	B
201	A
202	B
203	B
204	E
205	A
206	A
207	B
208	D
209	A
210	B
211	C
212	A
213	A
214	C
215	B
216	A
217	B
218	A
219	A
220	A
221	C
222	A
223	B
224	A
225	B
226	A
227	A
228	A
229	A
230	C
231	A
232	B
233	A
234	B
235	C
236	A
237	D
238	A
239	B
240	A
241	B
242	A
243	C
244	B
245	A
246	A
247	B
248	A
249	B
250	B
251	A
252	A
253	B
254	A
255	B
256	A
257	B
258	B
259	E
260	B
261	C
262	B
263	A
264	B
