0	B
1	?
2	E
3	A
4	C
5	B
6	A
7	B
8	A
9	B
10	A
11	A
12	B
13	A
14	C
15	B
16	B
17	E
18	D
19	B
20	A
21	D
22	A
23	D
24	B
25	B
26	A
27	B
28	B
29	B
30	D
31	C
32	A
33	B
34	B
35	C
36	B
37	B
38	A
39	B
40	?
41	A
42	A
43	C
44	A
45	C
46	B
47	A
48	A
49	B
50	A
51	A
52	A
53	A
54	B
55	C
56	E
57	C
58	B
59	A
60	D
61	B
62	A
63	B
64	E
65	B
66	B
67	B
68	C
69	D
70	B
71	B
72	D
73	C
74	?
75	A
76	A
77	C
78	B
79	C
80	B
81	D
82	B
83	A
84	A
85	B
86	C
87	A
88	B
89	B
90	B
91	B
92	A
93	B
94	D
95	C
96	E
97	A
98	C
99	A
100	B
101	A
102	B
103	E
104	?
105	E
106	A
107	C
108	C
109	C
110	C
111	A
112	B
113	A
114	A
115	B
116	E
117	A
118	B
119	B
120	C
121	B
122	C
123	B
124	A
125	B
126	B
127	D
128	D
129	A
130	?
131	A
132	A
133	C
134	B
135	C
136	C
137	B
138	A
139	A
140	A
141	B
142	A
143	B
144	B
145	C
146	D
147	D
148	B
149	B
150	B
151	B
152	A
153	B
154	?
155	E
156	A
157	C
158	C
159	A
160	C
161	A
162	A
163	B
164	A
165	B
166	A
167	C
168	A
169	C
170	B
171	?
172	A
173	A
174	C
175	A
176	C
177	B
178	B
179	A
180	B
181	A
182	B
183	D
184	B
185	B
186	?
187	A
188	A
189	C
190	B
191	C
192	B
193	A
194	A
195	B
196	A
197	D
198	B
199	C
200	?
201	E
202	A
203	A
204	C
205	B
206	A
207	A
208	C
209	B
210	D
211	C
212	B
213	?
214	E
215	A
216	A
217	D
218	E
219	D
220	D
221	B
222	D
223	B
224	B
225	?
226	E
227	A
228	A
229	A
230	B
231	A
232	A
233	A
234	?
235	A
236	C
237	B
238	C
239	B
240	A
241	A
242	A
243	?
244	C
245	A
246	A
247	A
248	B
249	A
250	A
251	?
252	E
253	C
254	D
255	A
256	A
257	B
258	?
259	C
260	A
261	C
262	B
263	A
264	B
265	?
266	A
267	C
268	C
269	B
270	A
271	B
272	?
273	A
274	A
275	A
276	A
277	A
278	?
279	E
280	A
281	B
282	A
283	B
284	?
285	B
286	B
287	B
288	A
289	C
290	?
291	A
